region_code,sgg_name,year,net_rate,population,pagerank_lag1,closeness,house_age,childcare_pk,pop_density,seoul_dist_km,ln_pop,fertility,doctor_per1000,aging_ratio,youth_ratio,fiscal_indep,employ_rate,biz_count,sewer_supply,academy_pk,culture_facility_count,senior_fac_pk,hospital_bed,extinction_risk
11410,서대문구,2022,11.666889732549448,306337.0,0.0064295191574733,249.2541602571076,21.2,14.0,17378.870936900283,3.7,12.6324,0.607,6.7,18.10092120468241,23.517487219998827,25.1,54.5,28427.0,100.0,1.2,15.0,1.6,13.5,1.2992425608656448
11410,서대문구,2023,1.453151379187607,306231.0,0.0075201544388375,230.48697252119203,23.5,14.6,17373.507345832822,3.7,12.6321,0.57,7.7,18.78510410407796,23.65657410068184,25.2,55.900000000000006,28401.0,100.0,1.2,15.0,1.6,13.4,1.2593262177102529
11410,서대문구,2024,-9.45012927063625,302853.0,0.0070574644512123,227.84610111096865,25.7,14.6,17178.625864897098,3.7,12.621,0.625,6.0,19.684732577413538,23.471705838456813,20.29,57.7,28468.0,100.0,1.2,15.0,1.6,12.3,1.1923812399355878
11440,마포구,2017,-16.53441446727925,374915.0,0.0080080808025385,281.99692936861885,12.8,12.2,15718.314521924452,5.4,12.8345,0.806,2.5,13.090932368850622,24.444942333749424,32.89,,36325.0,100.0,1.6,14.0,2.4,2.0,1.867318663406683
11440,마포구,2018,-2.2502046246504053,375077.0,0.0080271436419937,298.38229048216823,13.4,12.8,15725.687216204113,5.4,12.8349,0.733,2.6,13.396946768405504,24.54796069084297,31.52,,37232.0,100.0,1.7,14.0,2.4,1.9,1.8323548727337853
11440,마포구,2019,-4.831098693972489,374035.0,0.0084095255652872,286.12486047224525,13.1,13.4,15681.926105033472,5.4,12.8321,0.681,2.7,13.845191371953502,24.84680618977853,30.68,,37290.0,100.0,1.8,13.0,2.3,2.1,1.794616305565211
11440,마포구,2020,-6.593347495227084,371890.0,0.0085361291943769,301.1608395490146,14.1,14.3,15592.642117756935,5.4,12.8264,0.594,2.8,14.427883438964642,25.273265553616515,31.61,,58694.0,100.0,1.9,13.0,2.2,2.5,1.751695989264947
11440,마포구,2021,-1.5749312153535464,368905.0,0.0089797364046195,284.16664038156426,17.6,14.8,15467.662417866264,5.4,12.8183,0.587,2.9,14.680975641491328,25.46339717976937,32.03,59.8,56782.0,100.0,1.9,14.0,2.2,2.8,1.734448568105024
11440,마포구,2022,-6.713507643196814,364638.0,0.0085384074094594,258.5330181892577,18.9,16.1,15286.474757388873,5.4,12.8067,0.529,3.0,15.214499820370284,25.687597870770816,32.56,60.65,55516.0,100.0,1.9,13.0,2.2,2.8,1.6883629546847398
11440,마포구,2023,-2.119896507257415,363697.0,0.0083426012519751,243.13750547750072,19.7,16.8,15246.81491430165,5.4,12.8041,0.476,3.1,15.797172379281712,25.77000698381624,32.97,61.75,55741.0,100.0,2.0,14.0,2.2,2.8,1.631305044035228
11440,마포구,2024,-5.9266719606438,361417.0,0.0084426204508497,240.74206642397883,21.4,17.1,15151.167520084298,5.4,12.7978,0.515,3.4,16.480916833140576,25.725337420936423,27.98,61.7,56080.0,100.0,2.0,14.0,2.1,2.8,1.5609166456811887
11470,양천구,2017,-16.835259808894754,471154.0,0.0072889543772889,290.5252054897247,20.9,16.7,27067.22020859478,11.2,13.0629,0.898,3.1,11.670469378442338,19.71877619891543,28.46,,26077.0,100.0,2.2,9.0,2.3,5.9,1.6896300876586767
11470,양천구,2018,-16.879046069993645,464185.0,0.0070367288001208,300.827018205268,29.5,17.5,26666.83977884651,11.2,13.048,0.771,3.1,12.447165575868294,19.338368671179225,26.81,,26126.0,100.0,2.3,12.0,2.1,6.0,1.5536363321679532
11470,양천구,2019,-14.136828435170736,458165.0,0.0069780825267946,288.4502980948283,30.5,18.0,26322.68361174187,11.2,13.035,0.742,3.0,13.308931697245102,19.175800910587,24.52,,25894.0,100.0,2.3,12.0,2.1,5.7,1.4408219492595569
11470,양천구,2020,-8.673618770239361,454251.0,0.0068581542374972,303.5550981352836,30.5,18.3,26097.80992946833,11.2,13.0264,0.644,3.1,14.387168355890562,18.97030723034792,25.19,,37183.0,100.0,2.2,12.0,1.9,6.4,1.3185573951097105
11470,양천구,2021,-12.273586972559926,447302.0,0.0076938991988668,288.62531179973945,31.9,19.1,25698.602881851308,11.2,13.011,0.645,3.2,15.297460558055723,18.77228634728584,25.19,55.900000000000006,37929.0,100.0,2.2,12.0,1.9,6.8,1.227150498348581
11470,양천구,2022,-10.780686852007683,440881.0,0.0070268523714352,262.75483325201776,33.4,19.0,25329.699725444443,11.2,12.9965,0.608,3.2,16.37263485467767,18.611782744589256,25.42,57.900000000000006,37774.0,100.0,2.4,12.0,1.7,7.0,1.13676160922088
11470,양천구,2023,-9.974130101736586,436028.0,0.0068559333587805,243.712981064397,35.1,18.9,25050.38524070469,11.2,12.9855,0.533,3.3,17.444023218639128,18.350614294003385,25.3,58.65,38114.0,100.0,2.4,13.0,1.8,6.6,1.051971443972601
11470,양천구,2024,-10.246510246510246,430976.0,0.0067563583586202,243.6763026915464,36.8,18.7,24759.29764405266,11.2,12.9738,0.592,3.2,18.58776686458906,17.974973142418275,21.59,59.45,37760.0,100.0,2.4,13.0,1.7,6.5,0.9670324183300252
11500,강서구,2017,6.20584319858532,601691.0,0.0107581969468447,302.5360667424187,4.8,14.5,5398.066113753842,14.1,13.3075,0.925,2.0,12.572877817886893,23.286997334184267,21.62,,36556.0,100.0,1.2,8.5,2.0,5.9,1.8521612690019829
11500,강서구,2018,-11.026067553509597,596949.0,0.0111069152470816,312.662481362669,5.0,15.9,5355.402836920113,14.1,13.2996,0.826,2.1,13.273473490242065,23.116508920345087,21.47,,38524.0,100.0,1.2,9.0,2.0,6.1,1.741556868090262
11500,강서구,2019,-11.04941567702384,591796.0,0.0105237252736618,300.12067492941964,5.6,16.2,5309.218338206255,14.1,13.2909,0.76,2.5,14.130014177158722,23.212689486428623,19.71,,39458.0,100.0,1.2,9.0,2.0,6.7,1.64279307829373
11500,강서구,2020,-21.32940355231521,580185.0,0.0102070669331071,313.07704735619564,6.3,17.1,5205.032448416393,14.1,13.2711,0.675,2.7,15.25269482545253,23.55434291761608,21.06,,58788.0,100.0,1.2,9.5,1.9,8.2,1.5442741880805475
11500,강서구,2021,-7.137198227453575,574315.0,0.0104929781486381,300.74287612539393,7.7,17.4,5151.8980650453495,14.1,13.2609,0.617,2.9,16.063282234867216,23.80466502761546,21.86,57.650000000000006,58806.0,100.0,1.2,9.5,1.8,8.4,1.4819303228044312
11500,강서구,2022,-6.050958771254783,569166.0,0.0105644688413253,275.8787910863859,9.8,17.6,5090.695322923337,14.1,13.2519,0.588,3.1,17.007837769933957,23.904759060170388,20.84,60.0,59660.0,100.0,1.2,10.5,1.5,9.1,1.4055142919124408
11500,강서구,2023,-10.47494219068018,563058.0,0.0104061346677273,254.5998933459136,18.9,18.1,5036.114757808834,14.1,13.2411,0.545,3.2,18.066667969076065,23.620437645078045,21.12,60.75,59969.0,100.0,1.3,10.5,1.7,9.2,1.3074042034484792
11500,강서구,2024,-11.95855231574462,556171.0,0.0101225973323436,253.95880746228363,24.5,18.2,4974.52001976406,14.1,13.2288,0.583,3.5,19.26742086980287,23.264026236488,19.43,62.6,60611.0,100.0,1.3,10.0,1.7,9.4,1.2074281448301605
11530,구로구,2017,-20.92554450238836,410742.0,0.007050313468463,290.6044443985236,12.5,16.6,20414.65869532317,13.1,12.9257,0.943,3.2,14.136089963797312,21.29969348229915,23.95,,38405.0,100.0,1.0,15.0,2.4,9.5,1.5067598987306892
11530,구로구,2018,-18.380853257255307,404497.0,0.006816674093995,306.39338157313125,15.0,18.1,20104.08396346809,13.1,12.9104,0.838,3.3,15.06805966902185,21.046581194468207,22.51,,38553.0,100.0,1.1,15.0,2.4,10.9,1.3967678424938474
11530,구로구,2019,2.7664115830267737,406664.0,0.0069751808332662,307.3975430216125,17.9,18.2,20211.82164430215,13.1,12.9157,0.794,3.4,15.928589871269963,21.126480026557488,21.84,,38756.0,100.0,1.0,15.0,2.3,11.5,1.3263245646535753
11530,구로구,2020,-7.761963165911654,404408.0,0.0077659069106142,309.2702763195799,18.3,18.7,20099.89120279311,13.1,12.9102,0.737,3.6,17.067374860599045,21.299971068893125,22.19,,53547.0,100.0,1.0,15.0,2.2,11.0,1.2479933934107963
11530,구로구,2021,-16.912242850733705,396754.0,0.007695182358698,288.68824113813724,19.2,19.9,19720.262092390018,13.1,12.8911,0.737,3.7,17.996748623205757,21.348439213116407,22.45,58.15,52791.0,100.0,1.0,16.0,2.1,11.7,1.1862386734450934
11530,구로구,2022,-1.236988224580398,395315.0,0.0067970063676962,272.96700757623034,20.4,19.9,19646.323633203625,13.1,12.8874,0.684,3.8,18.833540762326848,21.58728713231946,21.93,60.95,52988.0,100.0,1.0,18.0,2.1,12.0,1.1462150110138076
11530,구로구,2023,-7.224678584625578,392405.0,0.0073779449566321,248.4789796309755,21.4,20.1,19500.411876348902,13.1,12.88,0.643,3.9,19.960958802872536,21.31924588309048,22.09,61.25,51955.0,100.0,1.1,19.0,2.1,12.2,1.0680471861914005
11530,구로구,2024,-11.314659336526102,388169.0,0.0068995634091389,251.6775437973992,24.6,20.0,19291.855139876203,13.1,12.8692,0.702,3.6,21.1180668263905,20.92768632300281,19.94,61.2,51832.0,100.0,1.1,19.0,2.0,12.2,0.9909849464464342
11545,금천구,2017,-2.878964423314083,235154.0,0.0045054684362792,293.0618400968971,16.1,18.2,18060.75560952996,13.4,12.368,0.901,2.1,14.331823690757158,22.570219642363547,27.2,,31750.0,100.0,0.9,6.0,1.6,8.7,1.5748323541629576
11545,금천구,2018,-7.327385354634337,233917.0,0.0046915363478991,307.8993727083151,16.0,18.9,17965.556916020534,13.4,12.3627,0.796,2.2,15.049290777109928,22.81568754862815,25.6,,32472.0,100.0,0.9,6.0,1.5,8.2,1.5160639718205835
11545,금천구,2019,-5.635496757012156,232810.0,0.0047251044675475,303.4377788598916,18.2,19.5,17880.595043715028,13.4,12.358,0.709,2.4,15.904746768838244,23.27639157943568,25.31,,33814.0,100.0,1.0,7.0,1.5,9.3,1.4634870908501674
11545,금천구,2020,-5.22152649816815,231733.0,0.0048152190425279,308.25625929301447,18.2,20.8,17797.88901167197,13.4,12.3533,0.668,2.4,16.888760389066775,24.037474000362486,24.73,,47354.0,100.0,0.9,7.0,1.4,9.6,1.4232823159669878
11545,금천구,2021,2.6688502714342035,230811.0,0.0048327748504897,292.1424450165194,23.4,21.6,17726.76283832253,13.4,12.3494,0.612,2.5,17.508621735438364,24.860925775089683,26.26,58.3,47964.0,100.0,0.9,7.0,1.4,9.4,1.4199247748193606
11545,금천구,2022,-0.9449490946778027,229642.0,0.0051247197934297,275.4553584828882,24.3,21.4,17636.954532451626,13.4,12.3443,0.588,2.5,18.373736625980325,25.257900306127333,25.08,61.1,48438.0,100.0,1.0,7.0,1.3,9.3,1.3746741242830731
11545,금천구,2023,-7.9171447285707375,227481.0,0.0051892806840744,250.7777592948653,24.9,21.4,17470.951023520738,13.4,12.3348,0.559,2.6,19.56154772685312,25.21474226532209,23.63,63.2,47935.0,100.0,1.0,8.0,1.4,9.3,1.2889952583204116
11545,금천구,2024,-8.72716613593061,225159.0,0.0048655381692482,255.8584625787506,25.5,21.9,17295.152161759215,13.4,12.3246,0.52,2.7,20.87493338070705,25.13146207141588,22.02,63.05,48067.0,100.0,0.9,9.0,1.3,9.2,1.2039062167567338
11560,영등포구,2017,-9.271469271469272,368550.0,0.0079690755071262,299.84546567943835,25.2,15.2,15013.334554116427,8.7,12.8173,0.884,5.0,14.398278664282554,23.70581005071212,41.96,,43163.0,100.0,1.3,11.0,2.6,15.2,1.64643361914633
11560,영등포구,2018,-6.106944950486435,367778.0,0.0085636013955449,311.97772408382343,25.9,15.9,14981.957474880926,8.7,12.8152,0.851,5.1,14.861370551336536,24.1231826722026,37.88,,42589.0,100.0,1.3,12.0,2.5,15.3,1.6232138609876137
11560,영등포구,2019,-3.750564352504093,367678.0,0.0086087835965774,304.3414050835907,26.9,16.0,14977.603476797773,8.7,12.815,0.829,5.1,15.41779650183992,24.55103500607868,35.69,,42370.0,100.0,1.2,11.0,2.5,15.2,1.5923828676263054
11560,영등포구,2020,28.415199747022243,379480.0,0.0087160731681793,322.86422190491567,26.6,15.3,15458.57024959619,8.7,12.8466,0.705,5.1,15.910150969350244,24.99914356713512,36.02,,74060.0,100.0,1.2,11.0,2.3,15.4,1.5712700410759242
11560,영등포구,2021,-1.440941308841754,376837.0,0.0104286413500747,297.3168501574583,27.9,16.2,15350.894550519812,8.7,12.8396,0.713,5.1,16.251545757062715,25.389955365435547,36.48,58.75,74562.0,100.0,1.2,11.0,2.2,16.3,1.5623101792887235
11560,영등포구,2022,-0.7772675850136421,375675.0,0.0088246478626792,276.9258993615577,29.1,16.6,15302.507632832152,8.7,12.8365,0.671,5.2,16.852021422715318,25.58667575251014,37.33,61.9,75470.0,100.0,1.3,11.0,2.3,15.7,1.5183149315263234
11560,영등포구,2023,-2.750844463892165,374794.0,0.0091735150062328,256.8122755081563,30.5,16.6,15265.815523001384,8.7,12.8341,0.635,5.3,17.551995090649555,25.878146720207045,37.43,65.7,74558.0,100.0,1.3,13.0,2.2,14.7,1.4743706676395476
11560,영등포구,2024,-3.654624598352476,373773.0,0.0092543756912109,257.68962387788474,31.6,17.0,15224.115721380302,8.7,12.8314,0.627,5.0,18.32872270409392,25.92074355091579,35.17,66.55000000000001,74118.0,100.0,1.2,13.0,2.2,14.6,1.4142143983184443
11590,동작구,2017,-15.216409189913607,396217.0,0.0089810465699136,313.5740768854717,9.7,13.0,24227.212741895848,8.5,12.8897,0.831,3.5,14.342356985295972,24.45926232528557,27.19,,19966.0,100.0,1.2,7.0,1.8,7.3,1.7053865240114734
11590,동작구,2018,-2.53910242981502,396203.0,0.008536275256218,329.5776590807272,12.4,13.8,24226.09242294341,8.5,12.8897,0.737,3.4,14.890813823181997,24.56815176020434,26.78,,19916.0,100.0,1.2,8.0,1.8,7.4,1.649886436828367
11590,동작구,2019,-2.2199043850056697,395963.0,0.0091889650449417,325.77179202954454,12.9,14.3,24211.082746440978,8.5,12.8891,0.697,3.4,15.583992484165227,24.86034083906618,25.96,,19793.0,100.0,1.2,8.0,1.7,6.9,1.5952485131346523
11590,동작구,2020,-13.174173099534787,391220.0,0.0092283497596015,328.1919541342329,14.9,15.0,23922.002165796643,8.5,12.877,0.655,3.6,16.516240181380855,25.135153787756792,26.37,,28505.0,100.0,1.2,8.0,1.6,7.1,1.5218447728855529
11590,동작구,2021,-10.516676481193723,385483.0,0.0089361407681824,308.9592858693483,16.9,15.0,23569.707797696,8.5,12.8623,0.602,3.8,17.18255491797325,25.192485291218315,29.13,55.8,27915.0,100.0,1.3,9.0,1.6,7.3,1.466166435171206
11590,동작구,2022,-8.53398354160317,380596.0,0.009012078587738,286.5041415706388,18.9,15.0,23268.27597240544,8.5,12.8495,0.567,3.8,17.8177967771685,25.461840214189813,28.08,57.4,27120.0,100.0,1.2,9.0,1.6,7.3,1.4290117084967706
11590,동작구,2023,-4.10540461336593,378769.0,0.0091598857115199,267.45713757844493,21.5,15.3,23156.57973754857,8.5,12.8447,0.574,3.8,18.489848720859623,25.64300234971091,27.42,59.5,27441.0,100.0,1.3,10.0,1.7,6.6,1.3868692349430276
11590,동작구,2024,-7.490706468085333,375799.0,0.0094218745397656,268.19795901082534,27.4,15.6,22977.635290787275,8.5,12.8368,0.609,3.6,19.350186269292177,25.70622671633848,28.41,60.35,27532.0,100.0,1.3,10.0,1.7,6.4,1.3284743804835115
11620,관악구,2017,-9.219208538894527,503297.0,0.0120293113842649,322.370325481574,12.1,15.6,17021.190334749794,11.2,13.1289,0.662,1.9,13.800174051953316,29.56002209426622,20.61,,26374.0,100.0,0.9,11.0,1.3,4.7,2.142003570605852
11620,관악구,2018,-4.13182802510972,501957.0,0.0120932749234527,340.4978483059465,12.7,16.8,16975.848890097815,11.2,13.1263,0.597,1.9,14.263344741990366,30.39417640519725,19.44,,26105.0,100.0,0.9,11.0,1.3,4.8,2.13092910218448
11620,관악구,2019,-4.409171075837742,500094.0,0.0128166278704552,337.3589725668377,12.8,17.4,16912.82100148315,11.2,13.1226,0.536,2.0,14.893570221657884,31.145082434337475,18.7,,25505.0,100.0,0.9,11.0,1.2,4.7,2.091176391611396
11620,관악구,2020,-9.94828909627116,495060.0,0.0130933593777006,339.327549584397,14.1,17.8,16742.33306592586,11.2,13.1124,0.474,2.1,15.777247652309514,31.92212676821644,19.25,,38639.0,100.0,0.9,11.0,1.2,5.0,2.0233013686353334
11620,관악구,2021,-12.260679968457833,485699.0,0.0127116967823832,319.7253515126625,17.2,19.1,16426.334224304002,11.2,13.0933,0.437,2.2,16.3290096767552,32.607988470249126,19.7,54.400000000000006,37915.0,100.0,0.9,10.0,1.2,5.2,1.9969360736351027
11620,관악구,2022,7.0919071724409966,486752.0,0.0123553625429267,306.0252393281141,20.9,19.3,16461.949176735132,11.2,13.0955,0.422,2.3,16.804210759872053,33.609859620793294,19.64,58.400000000000006,36814.0,100.0,0.9,10.0,1.1,5.0,2.0000855798031663
11620,관악구,2023,-7.687423748225979,481956.0,0.0141214063996845,278.362341186285,25.5,19.4,16299.715470608864,11.2,13.0856,0.394,2.3,17.576049315602845,33.764007992414264,19.87,58.8,37689.0,100.0,0.9,10.0,1.1,4.7,1.921023740098455
11620,관악구,2024,-6.554879324922773,477812.0,0.0126646686979781,281.8242683943888,27.9,19.7,16159.545701576635,11.2,13.077,0.396,2.4,18.435664161502512,33.772207955832094,17.72,60.1,37657.0,100.0,0.9,10.0,1.1,4.6,1.831895377349923
11650,서초구,2017,-17.896087526241097,441102.0,0.0090056679521363,314.2863333053921,21.3,9.5,9388.034438440303,12.0,12.997,0.799,6.2,12.001278612931673,20.741187432413746,52.46,,46207.0,100.0,2.5,17.0,1.8,7.9,1.7282481393328044
11650,서초구,2018,-20.350223873202275,433951.0,0.0086736963029671,326.44059618394283,23.3,10.1,9236.349925859067,12.0,12.9807,0.8,6.4,12.553462134060911,20.375064523265245,53.39,,46540.0,100.0,2.6,19.0,1.8,8.1,1.6230633673544312
11650,서초구,2019,-9.978506403977477,430826.0,0.0090409942722009,326.50198133572843,22.3,10.2,9169.771818869873,12.0,12.9735,0.715,6.6,13.190445352775011,20.25778328656282,53.33,,46940.0,100.0,2.6,19.0,1.8,8.4,1.53579221510523
11650,서초구,2020,-15.09905298664396,425126.0,0.0090805621597495,328.0228230247143,22.3,11.0,9048.79975097421,12.0,12.9601,0.656,6.9,14.075793821610954,19.93357279118945,54.71,,75858.0,100.0,2.7,22.0,1.7,8.7,1.4161597593582889
11650,서초구,2021,-28.41037258749536,412279.0,0.0089782129743915,307.2401924307134,21.1,11.7,8775.325198604738,12.0,12.9295,0.666,7.7,14.669884544484333,19.586203550984767,58.16,55.35,71958.0,100.0,2.8,22.0,1.7,8.9,1.335130040839272
11650,서초구,2022,-15.002782415136338,404325.0,0.0087160969445378,276.00272094385866,20.8,12.3,8608.517340830622,12.0,12.91,0.599,8.1,15.377442954447648,19.392767222488786,57.81,57.6,69975.0,100.0,3.0,23.0,1.7,9.4,1.2611178126256537
11650,서초구,2023,7.798088622002433,407664.0,0.0080827462372678,268.48807943140656,21.4,12.6,8679.98891435381,12.0,12.9182,0.553,8.4,16.061717341444567,19.37424110482872,57.29,59.400000000000006,70510.0,100.0,3.0,23.0,1.7,9.4,1.2062372094443936
11650,서초구,2024,0.913373949497522,408376.0,0.0096951191717077,270.40066146224257,22.5,12.3,8695.211370441419,12.0,12.9199,0.605,8.7,16.78449080139185,19.19843673860183,53.16,59.05,72068.0,100.0,2.9,24.0,1.7,9.8,1.1438200280112043
11680,강남구,2017,-23.18201106148546,556164.0,0.0116675048119421,318.84160710570336,25.8,10.1,14079.690530951932,12.3,13.2288,0.706,11.1,11.63539597062023,22.09919718069278,58.19,,72511.0,100.0,4.0,28.0,2.0,14.4,1.8993077018172828
11680,강남구,2018,-28.008864895162656,542364.0,0.0113640918869778,331.59370301532994,26.2,10.8,13730.466172419774,12.3,13.2037,0.631,11.8,12.300388115014796,21.58066984410868,53.26,,71373.0,100.0,4.2,25.0,1.9,15.4,1.7544706429031822
11680,강남구,2019,3.376934491873162,545169.0,0.0114230074453253,334.20906678394925,23.6,10.4,13801.392995678816,12.3,13.2089,0.612,12.4,12.954674688629234,21.32820954931489,54.43,,71027.0,100.0,4.2,26.0,1.9,16.0,1.6463716814159293
11680,강남구,2020,-11.60356136794806,539231.0,0.0130617768429269,334.3171358732619,23.6,11.4,13651.069947552196,12.3,13.1979,0.537,12.6,13.846173817577592,20.999495578897395,52.32,,115054.0,100.0,4.4,28.0,1.8,16.0,1.51662804869882
11680,강남구,2021,-7.549123708825946,533042.0,0.0119109743927763,311.4559146909203,22.9,12.0,13495.585936601012,12.3,13.1864,0.523,13.1,14.627712961243278,20.469455559870404,54.89,57.4,110007.0,100.0,4.5,27.0,1.7,16.6,1.3993613091879136
11680,강남구,2022,-2.840662102959353,529102.0,0.0118939726577727,278.6020213970067,28.1,12.5,13395.702367060016,12.3,13.1789,0.49,13.4,15.400782078347694,20.164882829997183,58.86,57.25,107804.0,100.0,4.7,28.0,1.6,16.7,1.3093414819723634
11680,강남구,2023,28.60299556043335,544873.0,0.0114230519131991,275.5420115564861,31.8,11.7,13795.09236018816,12.3,13.2083,0.558,13.4,15.846782925960865,19.93653578625517,60.37,57.150000000000006,104299.0,100.0,4.8,29.0,1.7,15.7,1.2580809543111937
11680,강남구,2024,21.331491266630184,557345.0,0.01449548055102,280.5015237517078,32.9,11.3,14110.84318539672,12.3,13.2309,0.618,12.8,16.364699845338443,19.59160019090475,56.08,58.35,101160.0,100.0,4.6,30.0,1.6,14.7,1.197186650293834
11710,송파구,2017,5.595218029905372,664496.0,0.0122429269290511,324.13632464691256,14.7,13.0,19616.20204721172,15.1,13.4068,0.871,4.8,11.469728230526249,22.412441290178887,42.75,,46676.0,100.0,1.6,20.0,1.5,9.9,1.954051642699696
11710,송파구,2018,-0.6390303539418122,666635.0,0.0131443817234935,336.303900580554,18.2,13.3,19680.581274212767,15.1,13.41,0.8,5.0,12.145008670398838,22.31877666372653,39.03,,47772.0,100.0,1.6,20.0,1.5,9.8,1.8376912910835808
11710,송파구,2019,10.31420451771626,675961.0,0.0122804156103998,339.59717009477123,20.8,13.1,19955.90600358237,15.1,13.4239,0.77,5.1,12.857527494149078,22.298886623804297,38.43,,48644.0,100.0,1.6,21.0,1.4,9.9,1.7343059646539027
11710,송파구,2020,-14.265824300856336,667960.0,0.0149880178201237,335.6460475146159,21.6,13.5,19719.8260165534,15.1,13.412,0.665,5.2,13.92446564994064,22.111919707887136,37.63,,76412.0,100.0,1.6,21.0,1.4,10.3,1.587990538651758
11710,송파구,2021,-12.865731584687502,658338.0,0.0127857888425327,314.6020155449562,22.7,13.9,19433.1522313153,15.1,13.3975,0.623,5.5,14.796784027681786,21.771458169727147,39.76,57.5,74531.0,100.0,1.6,20.0,1.3,11.0,1.4713641916376663
11710,송파구,2022,3.227074640141712,658801.0,0.0128696242351715,285.32797977139603,23.7,14.1,19447.50794216805,15.1,13.3982,0.598,5.6,15.676637290111444,21.472612408584062,39.96,58.95,74738.0,100.0,1.7,21.0,1.3,11.1,1.369720560041829
11710,송파구,2023,-7.517969445064402,654166.0,0.0127415319286361,270.9661616315203,25.1,14.4,19310.27561080186,15.1,13.3911,0.543,5.7,16.593927850227846,21.34791268896169,37.44,61.0,74893.0,100.0,1.7,22.0,1.3,11.0,1.2864894244233178
